PolicyID,State,CoverageGap,CreditScore,Age,NumberOfVehicles,NewestVehicleAge,PriorAccidentCount,ZipCode,TimeInsured,ClaimAmount,ClaimFlag
447,TX,Large Gap,504,40,2,17,2,61384,1,0,0
448,TX,Small Gap,730,29,1,7,1,84930,1,0,0
449,CA,No Gap,458,31,2,5,0,74728,NA,0,0
450,CA,No Gap,694,30,1,0,0,66662,0.7452055,0,0
451,WV,Large Gap,488,25,2,7,0,86818,1,0,0
452,NY,Large Gap,532,21,1,6,1,62196,1,0,0
453,NY,No Gap,597,53,2,2,0,10666,1,0,0
454,CA,Small Gap,689,55,1,9,0,53620,0.9753425,0,0
455,TX,No Gap,402,61,1,7,0,10572,1,0,0
456,VA,Large Gap,814,51,2,7,2,61497,0.2410959,0,0
457,TX,No Gap,484,21,1,11,1,10372,0.1260274,0,0
458,CA,No Gap,504,51,3,3,2,81721,1,0,0
459,VA,Large Gap,644,51,1,12,0,45520,0.1479452,0,0
460,CA,Small Gap,476,60,1,19,0,65512,1,0,0
461,NY,No Gap,484,68,2,9,0,63252,1,0,0
462,NY,No Gap,539,65,2,8,0,63252,1,500,1
463,CA,No Gap,768,20,1,3,1,10118,0.2986301,0,0
464,VA,Large Gap,614,35,1,7,0,84430,0.4191781,0,0
465,WV,Small Gap,442,59,1,11,0,94811,1,0,0
466,NY,Large Gap,520,48,1,12,0,90087,0.5452055,0,0
467,TX,No Gap,688,56,3,7,1,60755,1,0,0
468,CA,Large Gap,658,70,2,11,0,88426,1,0,0
469,FL,No Gap,782,19,1,16,0,57651,0.6438356,0,0
470,CA,No Gap,NA,19,1,3,2,54522,1,0,0
471,NY,Small Gap,447,24,1,14,0,79519,1,0,0
472,TX,Small Gap,757,35,1,4,0,92203,1,0,0
473,CA,Small Gap,452,22,2,2,1,52083,0.8054795,0,0
474,NY,No Gap,698,70,2,0,3,54522,1,0,0
475,TX,No Gap,449,39,2,6,1,72981,1,0,0
476,NY,No Gap,838,29,1,1,0,87222,1,0,0
477,TX,Large Gap,535,37,3,6,0,75416,0.6219178,0,0
478,WV,No Gap,517,60,1,9,1,10590,1,0,0
479,TX,Small Gap,716,70,2,4,2,68618,0.9753425,0,0
480,CA,No Gap,577,31,1,8,0,10089,1,0,0
481,CA,Large Gap,702,45,2,7,0,57295,0.2383562,0,0
482,CA,Large Gap,525,44,2,1,1,57295,0.2383562,0,1
483,NY,Large Gap,666,68,1,4,1,61004,0.5506849,0,0
484,NY,No Gap,457,70,1,3,0,71071,1,0,0
485,FL,No Gap,917,22,1,1,0,76301,1,0,0
486,CA,Large Gap,589,40,2,2,0,10289,0.4794521,0,0
487,CA,Large Gap,419,45,2,1,0,10289,1,700,1
488,CA,No Gap,459,57,3,3,0,93481,0.1041096,0,0
489,TX,Large Gap,593,43,1,18,0,58219,0.2931507,0,0
490,CA,Large Gap,767,48,3,10,0,75588,0.2931507,0,0
491,NY,Small Gap,431,58,4,2,2,51324,1,0,0
492,CA,Large Gap,423,30,1,6,0,68421,0.1589041,0,0
493,NY,No Gap,728,58,3,4,2,10044,1,0,0
494,CA,Large Gap,453,41,1,14,0,87579,0.6767123,0,0
495,CA,Large Gap,439,32,1,3,0,63945,1,0,0
496,CA,No Gap,609,51,1,2,0,78527,0.230137,0,0
497,CA,Large Gap,574,40,1,9,0,56518,1,0,0
498,TX,No Gap,444,61,1,7,1,90798,1,0,0
499,CA,No Gap,559,43,2,4,1,96832,1,0,0
500,CA,Large Gap,362,41,1,8,0,50747,0.7917808,0,0
501,CA,No Gap,724,22,1,5,0,90427,0.2027397,0,0
502,FL,No Gap,740,22,1,9,0,64735,0.4273973,0,0
503,NY,Large Gap,481,34,2,3,1,54279,1,0,0
504,WV,No Gap,561,22,2,0,0,80765,0.4164384,0,0
505,NY,Small Gap,NA,20,1,13,0,59346,0.5424658,0,1
506,CA,No Gap,583,70,1,13,0,60750,0.1424658,0,0
507,VA,Large Gap,629,28,2,5,1,96357,0.6383562,0,0
508,VA,Large Gap,718,30,2,0,0,96357,0.6383562,8300,1
509,VA,Large Gap,539,21,2,0,0,10376,0.7178082,0,0
510,CA,Small Gap,864,36,1,7,2,49264,1,0,0
511,NY,No Gap,610,50,2,0,0,71962,1,0,0
512,TX,No Gap,700,70,2,4,1,50860,1,0,0
513,CA,Small Gap,429,25,1,15,0,71811,0.0356164,0,0
514,TX,Large Gap,825,38,1,3,1,10404,0.4657534,0,0
515,NY,No Gap,718,42,1,9,0,99763,0.4109589,0,0
516,TX,No Gap,554,38,3,0,0,69209,1,0,0
517,CA,Large Gap,476,50,2,7,1,90055,0.1260274,0,0
518,NY,No Gap,410,45,2,10,0,88661,0.2027397,0,0
519,CA,No Gap,675,22,1,9,2,90344,NA,0,0
520,NY,No Gap,540,60,2,7,0,87162,1,0,0
521,CA,Small Gap,590,22,1,14,0,53190,0.1972603,0,0
522,TX,No Gap,424,51,3,4,0,74245,1,0,0
523,CA,Large Gap,635,47,1,19,0,81840,NA,0,0
524,CA,No Gap,817,25,1,3,1,95466,0.6054795,0,0
525,FL,No Gap,429,66,3,6,0,89427,1,0,0
526,FL,No Gap,614,63,3,18,2,89427,1,0,1
527,WV,No Gap,614,31,1,7,1,99011,0.2054795,0,0
528,CA,No Gap,372,26,1,3,0,97678,0.890411,0,0
529,CA,No Gap,343,64,3,8,0,83201,1,0,0
530,CA,No Gap,512,51,1,5,0,85874,1,0,0
531,CA,Large Gap,622,57,2,9,2,84430,1,0,0
532,CA,No Gap,844,63,1,6,2,70953,0.9205479,0,1
533,NY,Large Gap,584,37,3,5,1,98766,0.3917808,0,0
534,NY,Large Gap,514,55,4,2,0,73169,1,0,0
535,NY,Large Gap,547,55,4,7,0,73169,1,900,1
536,TX,No Gap,408,45,1,4,0,80765,1,0,0
537,TX,No Gap,556,47,2,3,0,57113,0.0876712,0,0
538,WV,Small Gap,512,29,1,8,0,68224,0.860274,0,0
539,TX,Small Gap,497,54,1,5,0,82607,0.5479452,0,0
540,CA,Small Gap,695,27,2,4,0,48922,1,0,0
541,CA,Small Gap,668,30,1,2,2,10140,1,0,0
542,VA,Large Gap,874,25,1,10,0,74106,1,0,0
543,CA,No Gap,738,24,1,7,0,87732,0.1260274,0,0
544,TX,Large Gap,691,48,3,5,0,60928,0.7917808,0,0
545,CA,Large Gap,520,37,2,10,0,59154,1,0,0
546,NY,No Gap,539,40,3,9,1,64465,1,0,0
547,NY,No Gap,727,27,1,4,1,61877,0.6054795,0,0
548,CA,No Gap,808,33,1,3,1,83735,1,0,0
549,VA,Large Gap,537,30,2,6,1,59154,0.830137,0,0
550,VA,Large Gap,667,70,1,15,0,87742,1,0,0
551,VA,Large Gap,616,26,1,6,1,58683,0.8520548,0,0
552,NY,No Gap,636,56,2,2,0,99214,1,0,0
553,TX,No Gap,453,57,1,3,1,81757,1,0,0
554,CA,Small Gap,766,22,1,9,1,56274,1,0,0
555,TX,No Gap,844,21,1,6,1,90344,0.1260274,0,0
556,CA,Small Gap,412,66,2,13,1,10146,1,0,0
557,NY,No Gap,374,50,1,4,0,97252,0.7561644,0,0
558,CA,No Gap,489,41,2,3,0,65451,1,0,0
559,CA,Large Gap,417,34,1,3,0,98170,0.1260274,0,0
560,NY,No Gap,979,70,1,19,2,47647,0.2027397,0,0
561,CA,Large Gap,719,25,1,7,0,61016,1,0,0
562,TX,Small Gap,832,28,1,10,2,10336,0.0849315,0,0
563,CA,Large Gap,601,39,2,5,0,91237,0.830137,0,0
564,NY,No Gap,633,32,1,2,0,54758,1,0,0
565,FL,Small Gap,691,47,3,4,2,78743,0.2931507,0,0
566,TX,Large Gap,636,37,1,10,1,72313,0.9972603,0,0
567,NY,No Gap,661,27,1,3,0,93625,0.2027397,0,0
568,NY,No Gap,NA,19,1,1,3,57926,1,0,1
569,TX,Small Gap,584,43,3,8,0,98478,1,0,0
570,TX,Small Gap,552,39,3,2,1,98478,1,600,1
571,VA,Large Gap,685,58,1,2,0,92415,0.1260274,0,0
572,CA,No Gap,690,46,2,2,0,69356,NA,0,0
573,FL,Large Gap,400,61,2,12,0,91962,0.2027397,0,0
574,NY,No Gap,417,28,2,3,2,63863,0.5205479,0,0
575,CA,No Gap,506,25,2,0,0,69990,1,0,0
576,CA,No Gap,803,40,3,1,1,85067,1,0,0
577,CA,Large Gap,628,43,1,9,0,95466,0.139726,0,0
578,CA,No Gap,593,70,1,8,0,70396,1,0,0
579,VA,Large Gap,469,37,2,4,0,83095,0.1232877,0,0
580,WV,No Gap,944,32,1,12,0,88637,1,0,0
581,TX,No Gap,775,26,1,4,2,84894,0.1287671,0,0
582,TX,Small Gap,456,54,3,8,0,80121,1,0,0
583,TX,No Gap,662,43,2,5,0,61428,1,0,0
584,TX,Large Gap,726,45,1,15,1,93098,0.2931507,0,0
585,FL,No Gap,623,39,1,15,0,59979,0.1260274,0,0
586,TX,No Gap,506,51,3,17,0,56518,NA,0,0
587,TX,No Gap,622,54,3,11,0,56518,NA,900,1
588,CA,No Gap,918,22,1,5,1,99763,0.4191781,0,0
589,CA,No Gap,741,45,4,13,0,10213,1,1300,1
590,CA,No Gap,546,50,4,0,1,10213,1,0,0
591,CA,Small Gap,379,50,2,2,0,60755,1,0,0
592,TX,No Gap,771,51,3,3,0,94811,1,0,0
593,CA,No Gap,684,22,1,18,1,88026,0.2986301,0,0
594,CA,No Gap,609,34,3,8,0,69601,1,0,0
595,TX,Small Gap,446,46,2,4,0,68756,0.260274,0,0
596,TX,Small Gap,638,29,1,15,1,63012,0.2109589,0,0
597,VA,Large Gap,NA,45,1,2,0,72313,NA,0,0
598,CA,Large Gap,470,56,2,3,0,78851,0.6219178,0,0
599,TX,No Gap,517,61,3,9,0,58309,1,0,0
600,VA,Large Gap,753,58,2,6,0,56310,0.8739726,0,0
601,TX,No Gap,576,58,1,8,1,48783,1,0,0
602,NY,No Gap,641,40,2,0,1,10118,1,0,0
603,VA,Large Gap,815,35,1,5,1,51248,1,0,0
604,NY,Large Gap,669,35,1,11,0,58258,0.2246575,0,0
605,CA,Small Gap,687,23,1,1,1,95313,1,0,0
606,VA,Large Gap,714,43,3,11,0,99061,1,0,0
607,CA,No Gap,618,57,4,3,0,84545,1,0,0
608,CA,No Gap,354,41,2,12,0,90278,0.6383562,0,0
609,TX,No Gap,630,34,2,7,1,58309,1,0,0
610,TX,Small Gap,NA,19,1,3,4,10606,0.5424658,0,0
611,TX,Large Gap,965,31,1,18,2,82235,0.0520548,0,0
612,WV,Large Gap,372,55,1,21,0,10545,0.2027397,0,0
613,VA,Large Gap,513,47,2,2,0,10621,0.5178082,0,0
614,CA,No Gap,397,31,1,9,0,10380,1,0,0
615,WV,Small Gap,688,27,1,22,0,79335,0.2958904,0,0
616,NY,Large Gap,490,40,3,11,0,52755,0.9671233,0,0
617,TX,No Gap,724,47,1,5,0,54563,1,0,0
618,NY,Large Gap,475,50,2,2,0,61428,0.1260274,0,0
619,NY,No Gap,586,24,1,13,0,10491,0.139726,0,0
620,NY,No Gap,389,56,1,3,0,10118,NA,0,0
621,WV,Large Gap,687,29,1,5,0,53654,1,0,0
622,TX,No Gap,693,41,1,2,1,63124,1,0,0
623,WV,Large Gap,498,47,1,7,1,65109,0.969863,0,0
624,CA,No Gap,760,26,2,5,1,58219,0.290411,0,0
625,TX,Small Gap,567,66,1,20,1,49863,1,0,0
626,TX,Large Gap,878,46,1,15,1,53044,0.3726027,0,0
627,CA,No Gap,520,32,1,10,1,10094,1,0,0
628,CA,No Gap,754,23,1,3,0,87579,1,0,0
629,VA,Large Gap,654,57,2,1,1,81721,0.1479452,0,0
630,TX,Large Gap,548,30,1,11,0,79519,0.139726,0,0
631,FL,No Gap,383,47,3,4,0,89076,1,0,0
632,CA,No Gap,508,39,1,10,0,64344,0.369863,0,0
633,CA,Large Gap,420,44,2,5,0,48439,1,0,0
634,CA,Large Gap,567,51,2,5,0,71715,0.4684932,0,0
635,WV,Large Gap,528,31,1,11,1,91960,1,0,0
636,TX,Large Gap,700,65,1,9,5,91485,1,0,0
637,WV,No Gap,431,39,1,5,1,81659,1,0,0
638,VA,Large Gap,657,21,1,14,1,58309,0.539726,0,0
639,CA,No Gap,751,21,1,5,0,57398,0.2136986,0,0
640,CA,No Gap,806,22,1,7,0,93625,0.5561644,0,0
641,NY,Large Gap,609,28,1,12,0,85067,1,0,0
642,CA,No Gap,690,70,1,6,0,79038,1,0,0
643,WV,No Gap,713,33,2,9,4,93812,0.7890411,0,0
644,NY,No Gap,413,41,2,0,0,59346,0.2,0,0
645,WV,Large Gap,602,34,1,8,0,87833,0.9123288,6700,1
646,WV,Large Gap,694,40,2,8,1,61090,0.539726,0,0
647,CA,Small Gap,753,33,1,8,2,61943,1,0,0
648,TX,No Gap,389,51,1,4,0,87732,1,0,0
649,NY,No Gap,605,51,3,8,0,10118,1,0,0
650,TX,Large Gap,772,27,1,7,0,10396,0.1205479,0,0
651,CA,No Gap,614,70,1,0,0,10247,0.1369863,0,0
652,CA,No Gap,502,22,1,6,0,96079,1,0,0
653,CA,No Gap,639,47,3,0,0,84239,1,0,0
654,TX,No Gap,627,66,2,6,6,67205,1,0,0
655,CA,No Gap,603,25,1,10,0,56981,0.0410959,0,0
656,CA,Small Gap,666,19,1,10,0,94914,1,0,0
657,FL,No Gap,610,54,2,9,0,77999,1,0,0
658,TX,No Gap,544,33,2,2,0,64465,1,0,0
659,CA,No Gap,707,32,1,3,0,86910,1,0,0
660,CA,No Gap,504,63,1,11,0,10225,NA,0,0
661,TX,No Gap,518,58,3,9,0,69927,NA,0,0
662,NY,No Gap,769,48,3,2,2,10371,1,0,0
663,CA,No Gap,916,51,1,5,0,51055,1,0,0
664,NY,No Gap,455,28,1,4,0,60997,0.1369863,0,0
665,CA,No Gap,899,43,1,7,0,70396,NA,0,0
666,TX,No Gap,457,36,2,1,0,51893,1,0,0
667,CA,No Gap,438,34,1,8,0,79476,0.0849315,0,0
668,NY,No Gap,741,70,1,2,0,93481,0.7561644,0,0
669,CA,Large Gap,911,56,2,10,2,10693,0.290411,0,0
670,VA,Large Gap,705,25,1,2,0,10158,0.2849315,0,0
671,VA,Large Gap,470,40,1,3,0,59414,0.4410959,0,0
672,CA,No Gap,533,46,2,16,0,66198,1,0,0
673,VA,Large Gap,678,44,1,4,0,76456,0.2136986,0,0
674,WV,Large Gap,472,49,1,20,2,53899,0.8712329,13200,1
675,TX,No Gap,478,53,3,7,0,59255,0.7287671,0,0
676,CA,No Gap,542,37,2,6,2,67296,1,0,0
677,NY,No Gap,497,40,2,4,0,10457,0.5369863,0,0
678,CA,No Gap,437,29,1,6,0,10528,0.2876712,0,0
679,TX,No Gap,580,45,3,7,0,54522,1,0,0
680,CA,Small Gap,613,52,2,11,0,68756,0.890411,0,0
681,CA,No Gap,955,35,1,0,2,92092,1,0,0
682,CA,Large Gap,450,34,1,8,0,50860,1,0,0
683,WV,Large Gap,566,39,1,10,0,98973,0.0410959,0,0
684,CA,No Gap,591,20,1,21,0,73878,0.1342466,0,0
685,NY,No Gap,572,47,1,6,0,80073,0.9424658,0,0
686,CA,No Gap,604,54,2,14,1,99493,0.9123288,0,0
687,FL,Small Gap,697,23,1,13,0,70757,1,0,0
688,NY,No Gap,501,57,1,17,0,46570,1,0,0
689,CA,Large Gap,593,37,2,10,0,10372,0.5205479,0,0
690,CA,Large Gap,418,64,2,6,0,70549,0.460274,0,0
691,CA,No Gap,365,57,4,9,0,94667,1,0,0
692,TX,Large Gap,983,18,1,1,1,10470,0.4109589,0,0
693,CA,Large Gap,686,18,1,5,0,97723,1,0,0
694,NY,Large Gap,711,30,1,5,0,75606,0.369863,0,0
695,CA,No Gap,905,19,1,3,0,80304,0.7890411,0,0
696,CA,Large Gap,486,41,1,7,0,97535,0.460274,0,0
697,CA,No Gap,571,52,3,5,2,76573,0.7342466,0,0
698,NY,No Gap,524,61,1,12,0,98766,0.0219178,0,0
699,VA,Large Gap,467,26,2,3,0,83615,0.5479452,0,0
700,VA,Large Gap,527,53,2,4,0,93288,0.1780822,0,0
701,CA,Large Gap,558,58,1,10,0,83619,0.0849315,0,0
702,VA,Large Gap,776,48,1,3,0,99816,0.5808219,0,0
703,CA,No Gap,603,58,3,4,0,69601,1,0,0
704,TX,Small Gap,442,33,1,17,0,62800,0.8493151,0,0
705,CA,Large Gap,673,59,2,23,0,86850,0.2876712,0,0
706,CA,No Gap,479,70,2,2,0,53044,NA,0,0
707,CA,No Gap,728,39,1,11,1,74106,0.8082192,0,0
708,CA,No Gap,623,34,1,1,0,10404,0.7041096,0,0
709,WV,No Gap,739,70,1,12,3,10520,1,0,0
710,NY,No Gap,NA,23,1,16,2,55403,1,0,0
711,CA,No Gap,649,66,1,11,0,99394,NA,0,0
712,CA,Large Gap,383,48,3,2,0,10675,1,0,0
713,NY,No Gap,429,56,3,7,1,98875,1,0,0
714,NY,Large Gap,422,70,3,7,0,48439,NA,0,0
715,NY,No Gap,485,30,1,2,0,63126,0.3835616,0,0
716,NY,No Gap,692,56,1,4,0,66068,1,0,0
717,VA,Large Gap,506,21,1,14,1,84891,0.3287671,0,0
718,CA,Large Gap,470,29,1,12,0,84531,1,0,0
719,WV,No Gap,635,32,2,2,0,61428,0.7534247,0,0
720,CA,No Gap,666,26,1,12,0,94263,1,0,0
721,CA,No Gap,394,28,2,3,0,71764,1,0,0
722,NY,No Gap,701,33,2,2,0,60505,1,0,0
723,TX,No Gap,461,54,1,4,0,88995,0.2082192,0,0
724,TX,Large Gap,502,60,1,8,0,97953,0.9643836,0,0
725,CA,Large Gap,515,20,1,12,1,76263,0.2712329,0,0
726,FL,No Gap,846,33,2,0,0,65451,0.2082192,0,0
727,VA,Large Gap,645,38,1,4,1,67153,0.0931507,0,0
728,TX,No Gap,532,36,1,7,0,91960,0.2876712,0,0
729,VA,Large Gap,453,44,1,7,1,71341,NA,0,0
730,TX,No Gap,432,70,1,3,0,47647,1,0,0
731,CA,No Gap,543,33,1,12,0,56751,0.4575342,0,0
732,WV,Small Gap,693,53,1,5,0,60505,0.630137,0,0
733,TX,Large Gap,665,24,1,12,0,91096,0.2630137,0,0
734,CA,Large Gap,760,39,6,4,2,73133,1,0,0
735,NY,No Gap,407,70,3,6,0,88281,1,0,0
736,VA,Large Gap,726,28,1,7,0,53081,1,0,0
737,WV,No Gap,635,20,1,6,3,61349,1,0,0
738,NY,Small Gap,580,62,1,9,0,74734,1,500,1
739,NY,No Gap,359,63,1,3,0,74245,1,0,0
740,TX,Small Gap,720,21,1,2,0,69614,0.5369863,0,0
741,NY,No Gap,545,30,1,2,0,10380,1,0,0
742,TX,Small Gap,397,67,4,13,0,77869,1,0,0
743,CA,No Gap,348,50,2,9,0,10118,0.4684932,11000,1
744,CA,No Gap,607,50,2,2,0,10118,1,0,0
745,NY,No Gap,689,41,2,3,0,68224,1,0,0
746,CA,No Gap,572,28,1,8,0,55613,0.2082192,0,0
747,CA,No Gap,410,70,1,16,0,10478,1,0,0
748,NY,No Gap,422,70,1,5,0,71962,1,2300,1
749,NY,No Gap,368,40,4,5,0,10693,0.8520548,0,0
750,FL,No Gap,604,41,2,11,0,49466,0.2876712,0,0
751,WV,Large Gap,840,24,1,26,0,96079,0.1315068,0,0
752,CA,No Gap,567,50,1,7,0,51887,1,0,0
753,CA,No Gap,983,46,1,11,0,53414,0.4082192,0,0
754,CA,No Gap,404,49,1,6,0,97427,0.5369863,0,0
755,NY,No Gap,526,33,2,3,0,10396,1,0,0
756,TX,Large Gap,498,32,2,12,0,65611,0.0657534,0,0
757,FL,Small Gap,840,23,1,10,0,53588,1,0,0
758,TX,Large Gap,441,26,1,7,1,94445,0.3890411,0,0
759,TX,Small Gap,689,24,1,2,0,83073,0.2082192,0,0
760,TX,No Gap,508,34,1,22,1,61161,0.7013699,0,0
761,CA,No Gap,357,35,3,7,0,74106,1,0,0
762,TX,No Gap,507,42,4,3,0,91962,1,0,0
763,FL,No Gap,629,59,1,14,0,75535,1,0,0
764,CA,No Gap,410,33,1,15,1,50860,0.6849315,46300,1
765,CA,Large Gap,900,17,1,15,0,54522,1,0,0
766,NY,No Gap,563,70,1,8,0,60414,0.5643836,0,0
767,VA,Large Gap,438,59,1,11,0,47668,0.6109589,0,0
768,CA,Large Gap,508,59,1,8,0,61384,0.5232877,0,0
769,TX,No Gap,705,50,1,10,0,61428,1,0,0
770,VA,Large Gap,883,45,3,4,1,85949,1,0,0
771,VA,Large Gap,740,43,1,7,1,56518,0.4575342,0,0
772,NY,No Gap,475,35,5,1,6,61497,0.0712329,0,0
773,WV,Small Gap,567,28,1,21,1,61004,1,0,0
774,TX,No Gap,653,40,3,0,0,58309,1,56500,1
775,TX,No Gap,368,34,3,4,0,58309,1,0,0
776,TX,Large Gap,459,47,3,14,1,82948,0.2876712,0,0
777,CA,Small Gap,551,23,1,15,0,78299,0.3835616,21000,1
778,CA,No Gap,838,34,1,6,0,74245,1,0,0
779,FL,No Gap,622,39,1,6,0,95604,1,0,0
780,TX,No Gap,627,40,1,6,0,83647,0.2876712,5800,1
781,WV,Small Gap,714,29,2,4,1,10545,0.3835616,0,0
782,NY,Large Gap,737,21,1,18,0,90801,0.4109589,0,0
783,CA,Large Gap,373,30,2,12,0,75976,1,0,0
784,TX,No Gap,497,47,1,4,1,65451,NA,0,0
785,CA,No Gap,633,65,1,6,0,66521,NA,0,0
786,WV,No Gap,471,31,2,0,0,82312,1,0,0
787,CA,No Gap,548,27,3,3,1,79476,1,0,0
788,FL,No Gap,651,26,1,11,0,76456,0.0465753,0,0
789,NY,No Gap,490,39,1,5,1,87208,1,0,0
790,NY,No Gap,718,62,4,0,2,61016,0.2410959,0,0
791,TX,Large Gap,600,46,2,2,0,10310,1,0,0
792,CA,Large Gap,613,49,2,5,0,71317,0.630137,0,0
793,WV,No Gap,434,49,1,0,0,68224,0.2273973,0,0
794,CA,No Gap,633,44,1,9,0,62711,0.6712329,0,0
795,CA,Small Gap,524,49,2,12,1,95719,1,0,0
796,CA,No Gap,645,56,1,18,0,86420,1,0,0
797,CA,Large Gap,605,51,1,5,0,73457,0.630137,0,0
798,CA,No Gap,560,33,2,2,1,10624,1,0,0
799,FL,No Gap,515,55,1,23,0,73667,1,0,1
800,CA,No Gap,400,42,4,1,0,69600,0.5150685,0,0
801,VA,Large Gap,460,47,3,9,0,80072,1,0,0
802,CA,Small Gap,510,39,2,6,1,99718,1,0,0
803,CA,Large Gap,691,21,1,16,0,59346,0.5150685,0,0
804,WV,No Gap,802,27,1,14,2,93808,NA,0,0
805,NY,No Gap,736,21,1,12,0,81324,0.2438356,0,0
806,CA,Large Gap,728,33,2,3,0,50860,0.1561644,0,0
807,FL,No Gap,368,57,2,7,0,48691,1,0,0
808,CA,No Gap,534,25,1,9,2,87762,1,0,0
809,VA,Large Gap,488,39,1,7,0,10641,0.5561644,0,0
810,NY,No Gap,810,22,1,5,0,65417,1,0,0
811,TX,Small Gap,517,29,2,2,1,86007,0.5643836,0,0
812,TX,Small Gap,679,27,1,10,0,71755,0.2849315,0,0
813,CA,No Gap,481,42,1,5,0,58921,1,0,0
814,TX,No Gap,697,48,2,3,0,96079,1,0,0
815,NY,No Gap,451,45,3,1,3,66312,1,0,0
816,VA,Large Gap,780,26,1,4,1,69803,1,0,0
817,FL,No Gap,523,26,1,8,0,63034,0.7643836,0,0
818,CA,No Gap,788,44,2,1,0,64735,1,0,0
819,CA,Large Gap,611,58,1,16,1,78851,0.3205479,0,0
820,NY,Small Gap,675,30,1,9,1,60414,0.660274,0,0
821,NY,No Gap,631,56,1,10,1,59255,1,0,0
822,CA,Large Gap,416,33,1,18,0,87438,0.1315068,0,0
823,CA,Large Gap,583,63,1,2,0,77954,1,500,1
824,FL,No Gap,588,41,1,6,0,93625,0.6273973,0,0
825,VA,Large Gap,622,60,2,2,1,58309,1,0,1
826,VA,Large Gap,427,54,2,8,0,58309,1,0,0
827,TX,No Gap,411,65,3,12,0,75588,1,0,0
828,FL,No Gap,634,48,2,5,0,49264,0.1315068,0,0
829,CA,Large Gap,540,54,1,0,0,88594,0.8,0,0
830,TX,No Gap,529,70,2,8,0,10225,1,0,0
831,CA,No Gap,499,58,1,6,0,10478,1,0,0
832,WV,Large Gap,644,44,2,4,0,10440,0.3808219,0,0
833,TX,No Gap,473,41,2,2,0,85891,1,0,0
834,WV,No Gap,575,29,2,1,0,66555,1,0,0
835,VA,Large Gap,676,48,1,18,1,89939,0.169863,0,0
836,NY,Large Gap,554,44,1,10,0,67141,0.4575342,1000,1
837,TX,Large Gap,484,44,1,7,1,91960,0.9616438,0,0
838,NY,No Gap,517,35,3,2,0,79816,1,0,0
839,CA,Large Gap,579,53,1,2,0,80864,1,0,0
840,NY,No Gap,823,46,1,7,2,75606,0.5369863,0,0
841,CA,No Gap,700,40,2,9,1,93648,1,0,0
842,CA,No Gap,798,40,2,20,1,93648,0.9479452,2200,1
843,CA,No Gap,490,41,1,13,1,65351,1,0,0
844,NY,No Gap,403,56,2,2,0,71755,1,0,0
845,NY,Large Gap,357,39,2,9,0,50302,1,0,0
846,WV,No Gap,578,26,1,8,0,52083,1,0,0
847,WV,No Gap,684,34,1,9,0,10545,0.4547945,0,0
848,NY,Large Gap,742,25,1,5,1,50703,0.7342466,0,0
849,WV,No Gap,517,32,2,15,0,99315,1,32400,1
850,WV,No Gap,417,35,2,13,0,99315,0.2986301,0,0
851,CA,Large Gap,859,47,1,13,1,86779,0.3972603,0,0
852,TX,No Gap,577,60,3,1,0,87421,0.9287671,0,0
853,TX,No Gap,447,70,1,4,0,93352,1,0,0
854,TX,No Gap,486,70,2,0,1,10005,1,0,0
855,WV,No Gap,531,27,1,12,1,76794,1,0,0
856,WV,No Gap,618,44,2,4,0,10666,1,0,0
857,VA,Large Gap,487,24,1,11,0,56274,1,0,0
858,NY,No Gap,662,36,1,7,4,82466,1,0,0
859,TX,No Gap,460,63,2,13,0,59539,1,0,1
860,TX,No Gap,380,67,2,10,0,59539,0.8657534,0,0
861,CA,Small Gap,506,48,2,15,0,78930,0.7671233,0,0
862,WV,Large Gap,761,59,2,5,0,97282,1,0,0
863,VA,Large Gap,723,63,1,10,0,10110,NA,0,0
864,VA,Large Gap,810,21,1,3,0,50337,0.1123288,0,0
865,WV,Large Gap,420,32,3,8,2,76456,1,0,0
866,CA,No Gap,474,21,1,2,1,89268,1,0,0
867,TX,No Gap,524,56,1,13,0,93288,1,0,0
868,VA,Large Gap,695,43,3,8,0,80073,0.1479452,0,0
869,NY,No Gap,636,30,1,5,0,83071,0.9863014,0,0
870,CA,No Gap,709,36,1,2,1,79674,1,0,0
871,TX,No Gap,625,54,1,1,0,62038,1,0,0
872,TX,No Gap,586,70,2,2,0,63034,1,0,0
873,CA,No Gap,684,53,1,16,1,75542,1,0,0
874,CA,No Gap,402,23,1,4,0,99148,0.0191781,0,0
875,CA,No Gap,351,49,2,8,0,99035,0.4547945,0,0
876,TX,No Gap,411,63,1,14,0,62038,0.5369863,0,0
877,FL,No Gap,722,39,1,13,1,61016,0.2082192,0,0
878,NY,Small Gap,641,66,2,0,0,49751,1,0,0
879,NY,Small Gap,621,36,3,0,2,75465,1,0,0
880,VA,Large Gap,658,60,1,0,0,92125,0.0849315,0,0
881,CA,No Gap,482,51,3,3,1,53081,NA,0,0
882,WV,No Gap,754,40,1,8,0,51324,NA,0,0
883,VA,Large Gap,576,37,1,11,0,91640,1,0,0
884,CA,No Gap,480,44,3,0,0,99214,1,0,0
885,CA,Large Gap,453,27,2,13,0,80121,1,0,0
886,CA,No Gap,701,29,1,4,0,70696,0.2027397,0,0
887,CA,Small Gap,778,27,1,6,0,95934,0.7068493,0,0
888,TX,No Gap,705,30,2,7,0,71309,1,0,0
889,VA,Large Gap,640,24,1,4,1,65135,0.4547945,0,0
